timestamp,coin,signal,reasoning
2025-11-13T16:53:31.220089,BTC,hold,
2025-11-13T16:53:31.220089,DOGE,hold,
2025-11-13T16:53:31.220089,BNB,hold,
2025-11-13T16:56:36.995969,ETH,hold,
2025-11-13T16:56:36.995969,SOL,hold,
2025-11-13T16:56:36.995969,XRP,hold,
2025-11-13T16:56:36.995969,BTC,hold,
2025-11-13T16:56:36.995969,DOGE,hold,
2025-11-13T16:56:36.995969,BNB,hold,
2025-11-13T16:59:43.236808,ETH,hold,
2025-11-13T16:59:43.236808,SOL,hold,
2025-11-13T16:59:43.236808,XRP,hold,
2025-11-13T16:59:43.236808,BTC,hold,
2025-11-13T16:59:43.236808,DOGE,hold,
2025-11-13T16:59:43.236808,BNB,hold,
2025-11-13T17:02:49.098552,ETH,hold,
2025-11-13T17:02:49.098552,SOL,hold,
2025-11-13T17:02:49.098552,XRP,hold,
2025-11-13T17:02:49.098552,BTC,hold,
2025-11-13T17:02:49.098552,DOGE,hold,
2025-11-13T17:02:49.098552,BNB,hold,
2025-11-13T17:05:55.358314,ETH,hold,
2025-11-13T17:05:55.358314,SOL,hold,
2025-11-13T17:05:55.358314,XRP,hold,
2025-11-13T17:05:55.358314,BTC,hold,
2025-11-13T17:05:55.358314,DOGE,hold,
2025-11-13T17:05:55.358314,BNB,hold,
2025-11-13T17:09:01.224948,ETH,hold,
2025-11-13T17:09:01.224948,SOL,hold,
2025-11-13T17:09:01.224948,XRP,hold,
2025-11-13T17:09:01.224948,BTC,hold,
2025-11-13T17:09:01.224948,DOGE,hold,
2025-11-13T17:09:01.224948,BNB,hold,
2025-11-13T17:12:07.084600,ETH,hold,
2025-11-13T17:12:07.084600,SOL,hold,
2025-11-13T17:12:07.084600,XRP,hold,
2025-11-13T17:12:07.084600,BTC,hold,
2025-11-13T17:12:07.084600,DOGE,hold,
2025-11-13T17:12:07.084600,BNB,hold,
2025-11-13T17:15:13.582389,ETH,hold,
2025-11-13T17:15:13.582389,SOL,hold,
2025-11-13T17:15:13.582389,XRP,hold,
2025-11-13T17:15:13.582389,BTC,hold,
2025-11-13T17:15:13.582389,DOGE,hold,
2025-11-13T17:15:13.582389,BNB,hold,
2025-11-13T17:18:19.420157,ETH,hold,
2025-11-13T17:18:19.420157,SOL,hold,
2025-11-13T17:18:19.420157,XRP,hold,
2025-11-13T17:18:19.420157,BTC,hold,
2025-11-13T17:18:19.420157,DOGE,hold,
2025-11-13T17:18:19.420157,BNB,hold,
2025-11-13T17:21:25.373733,ETH,hold,
2025-11-13T17:21:25.373733,SOL,hold,
2025-11-13T17:21:25.373733,XRP,hold,
2025-11-13T17:21:25.373733,BTC,hold,
2025-11-13T17:21:25.373733,DOGE,hold,
2025-11-13T17:21:25.373733,BNB,hold,
2025-11-13T17:24:31.339610,ETH,hold,
2025-11-13T17:24:31.339610,SOL,hold,
2025-11-13T17:24:31.339610,XRP,hold,
2025-11-13T17:24:31.339610,BTC,hold,
2025-11-13T17:24:31.339610,DOGE,hold,
2025-11-13T17:24:31.339610,BNB,hold,
2025-11-13T17:27:37.501677,ETH,hold,
2025-11-13T17:27:37.501677,SOL,hold,
2025-11-13T17:27:37.501677,XRP,hold,
2025-11-13T17:27:37.501677,BTC,hold,
2025-11-13T17:27:37.501677,DOGE,hold,
2025-11-13T17:27:37.501677,BNB,hold,
2025-11-13T17:30:43.465070,ETH,hold,
2025-11-13T17:30:43.465070,SOL,hold,
2025-11-13T17:30:43.465070,XRP,hold,
2025-11-13T17:30:43.465070,BTC,hold,
2025-11-13T17:30:43.465070,DOGE,hold,
2025-11-13T17:30:43.465070,BNB,hold,
2025-11-13T17:33:49.836241,ETH,hold,
2025-11-13T17:33:49.836241,SOL,hold,
2025-11-13T17:33:49.836241,XRP,hold,
2025-11-13T17:33:49.836241,BTC,hold,
2025-11-13T17:33:49.836241,DOGE,hold,
2025-11-13T17:33:49.836241,BNB,hold,
2025-11-13T17:36:56.408296,ETH,hold,
2025-11-13T17:36:56.408296,SOL,hold,
2025-11-13T17:36:56.408296,XRP,hold,
2025-11-13T17:36:56.408296,BTC,hold,
2025-11-13T17:36:56.408296,DOGE,hold,
2025-11-13T17:36:56.408296,BNB,hold,
2025-11-13T17:40:02.991999,ETH,hold,
2025-11-13T17:40:02.991999,SOL,hold,
2025-11-13T17:40:02.991999,XRP,hold,
2025-11-13T17:40:02.991999,BTC,hold,
2025-11-13T17:40:02.991999,DOGE,hold,
2025-11-13T17:40:02.991999,BNB,hold,
2025-11-13T17:43:09.601460,ETH,hold,
2025-11-13T17:43:09.601460,SOL,hold,
2025-11-13T17:43:09.601460,XRP,hold,
2025-11-13T17:43:09.601460,BTC,hold,
2025-11-13T17:43:09.601460,DOGE,hold,
2025-11-13T17:43:09.601460,BNB,hold,
2025-11-13T17:46:16.206284,ETH,hold,
2025-11-13T17:46:16.206284,SOL,hold,
2025-11-13T17:46:16.206284,XRP,hold,
2025-11-13T17:46:16.206284,BTC,hold,
2025-11-13T17:46:16.206284,DOGE,hold,
2025-11-13T17:46:16.206284,BNB,hold,
2025-11-13T17:49:22.711193,ETH,hold,
2025-11-13T17:49:22.711193,SOL,hold,
2025-11-13T17:49:22.711193,XRP,hold,
2025-11-13T17:49:22.711193,BTC,hold,
2025-11-13T17:49:22.711193,DOGE,hold,
2025-11-13T17:49:22.711193,BNB,hold,
2025-11-13T17:52:29.083794,ETH,entry,
2025-11-13T17:52:29.083794,SOL,hold,
2025-11-13T17:52:29.083794,XRP,hold,
2025-11-13T17:52:29.083794,BTC,hold,
2025-11-13T17:52:29.083794,DOGE,hold,
2025-11-13T17:52:29.083794,BNB,hold,
2025-11-13T17:55:34.943857,ETH,hold,
2025-11-13T17:55:34.943857,SOL,hold,
2025-11-13T17:55:34.943857,XRP,hold,
2025-11-13T17:55:34.943857,BTC,hold,
2025-11-13T17:55:34.943857,DOGE,hold,
2025-11-13T17:55:34.943857,BNB,hold,
2025-11-13T17:58:40.698174,ETH,hold,
2025-11-13T17:58:40.698174,SOL,hold,
2025-11-13T17:58:40.698174,XRP,hold,
2025-11-13T17:58:40.698174,BTC,hold,
2025-11-13T17:58:40.698174,DOGE,hold,
2025-11-13T17:58:40.698174,BNB,hold,
2025-11-13T18:01:46.860868,ETH,hold,
2025-11-13T18:01:46.860868,SOL,hold,
2025-11-13T18:01:46.860868,XRP,hold,
2025-11-13T18:01:46.860868,BTC,hold,
2025-11-13T18:01:46.860868,DOGE,hold,
2025-11-13T18:01:46.860868,BNB,hold,
2025-11-13T18:04:53.388571,ETH,hold,
2025-11-13T18:04:53.388571,SOL,hold,
2025-11-13T18:04:53.388571,XRP,hold,
2025-11-13T18:04:53.388571,BTC,hold,
2025-11-13T18:04:53.388571,DOGE,hold,
2025-11-13T18:04:53.388571,BNB,hold,
2025-11-13T18:07:59.503510,ETH,hold,
2025-11-13T18:07:59.503510,SOL,hold,
2025-11-13T18:07:59.503510,XRP,hold,
2025-11-13T18:07:59.503510,BTC,hold,
2025-11-13T18:07:59.503510,DOGE,hold,
2025-11-13T18:07:59.503510,BNB,hold,
2025-11-13T18:11:07.460971,ETH,hold,
2025-11-13T18:11:07.460971,SOL,hold,
2025-11-13T18:11:07.460971,XRP,hold,
2025-11-13T18:11:07.460971,BTC,hold,
2025-11-13T18:11:07.460971,DOGE,hold,
2025-11-13T18:11:07.460971,BNB,close,
2025-11-13T18:14:14.499147,ETH,hold,
2025-11-13T18:14:14.499147,SOL,hold,
2025-11-13T18:14:14.499147,XRP,hold,
2025-11-13T18:14:14.499147,BTC,hold,
2025-11-13T18:14:14.499147,DOGE,hold,
2025-11-13T18:14:14.499147,BNB,entry,
2025-11-13T18:17:20.529329,ETH,hold,
2025-11-13T18:17:20.529329,SOL,hold,
2025-11-13T18:17:20.529329,XRP,hold,
2025-11-13T18:17:20.529329,BTC,hold,
2025-11-13T18:17:20.529329,DOGE,hold,
2025-11-13T18:17:20.529329,BNB,hold,
2025-11-13T18:20:26.390247,ETH,hold,
2025-11-13T18:20:26.390247,SOL,hold,
2025-11-13T18:20:26.390247,XRP,hold,
2025-11-13T18:20:26.390247,BTC,hold,
2025-11-13T18:20:26.390247,DOGE,hold,
2025-11-13T18:20:26.390247,BNB,hold,
2025-11-13T18:23:32.653331,ETH,hold,
2025-11-13T18:23:32.653331,SOL,hold,
2025-11-13T18:23:32.653331,XRP,hold,
2025-11-13T18:23:32.653331,BTC,hold,
2025-11-13T18:23:32.653331,DOGE,hold,
2025-11-13T18:23:32.653331,BNB,hold,
2025-11-13T18:26:38.844107,ETH,hold,
2025-11-13T18:26:38.844107,SOL,hold,
2025-11-13T18:26:38.844107,XRP,hold,
2025-11-13T18:26:38.844107,BTC,hold,
2025-11-13T18:26:38.844107,DOGE,hold,
2025-11-13T18:26:38.844107,BNB,hold,
2025-11-13T18:29:44.594569,ETH,hold,
2025-11-13T18:29:44.594569,SOL,hold,
2025-11-13T18:29:44.594569,XRP,hold,
2025-11-13T18:29:44.594569,BTC,hold,
2025-11-13T18:29:44.594569,DOGE,hold,
2025-11-13T18:29:44.594569,BNB,hold,
2025-11-13T18:32:50.505808,ETH,hold,
2025-11-13T18:32:50.505808,SOL,hold,
2025-11-13T18:32:50.505808,XRP,hold,
2025-11-13T18:32:50.505808,BTC,hold,
2025-11-13T18:32:50.505808,DOGE,hold,
2025-11-13T18:32:50.505808,BNB,hold,
2025-11-13T18:35:56.267672,ETH,hold,
2025-11-13T18:35:56.267672,SOL,hold,
2025-11-13T18:35:56.267672,XRP,hold,
2025-11-13T18:35:56.267672,BTC,hold,
2025-11-13T18:35:56.267672,DOGE,hold,
2025-11-13T18:35:56.267672,BNB,hold,
2025-11-13T18:39:02.249029,ETH,hold,
2025-11-13T18:39:02.249029,SOL,hold,
2025-11-13T18:39:02.249029,XRP,hold,
2025-11-13T18:39:02.249029,BTC,hold,
2025-11-13T18:39:02.249029,DOGE,hold,
2025-11-13T18:39:02.249029,BNB,hold,
2025-11-13T18:42:07.990481,ETH,hold,
2025-11-13T18:42:07.990481,SOL,hold,
2025-11-13T18:42:07.990481,XRP,hold,
2025-11-13T18:42:07.990481,BTC,hold,
2025-11-13T18:42:07.990481,DOGE,hold,
2025-11-13T18:42:07.990481,BNB,close,
2025-11-13T18:45:14.230024,ETH,hold,
2025-11-13T18:45:14.230024,SOL,hold,
2025-11-13T18:45:14.230024,XRP,hold,
2025-11-13T18:45:14.230024,BTC,hold,
2025-11-13T18:45:14.230024,DOGE,hold,
2025-11-13T18:45:14.230024,BNB,entry,
2025-11-13T18:48:21.766431,ETH,hold,
2025-11-13T18:48:21.766431,SOL,hold,
2025-11-13T18:48:21.766431,XRP,hold,
2025-11-13T18:48:21.766431,BTC,hold,
2025-11-13T18:48:21.766431,DOGE,hold,
2025-11-13T18:48:21.766431,BNB,hold,
2025-11-13T18:51:27.520861,ETH,hold,
2025-11-13T18:51:27.520861,SOL,hold,
2025-11-13T18:51:27.520861,XRP,hold,
2025-11-13T18:51:27.520861,BTC,hold,
2025-11-13T18:51:27.520861,DOGE,hold,
2025-11-13T18:51:27.520861,BNB,hold,
2025-11-13T18:54:33.789235,ETH,hold,
2025-11-13T18:54:33.789235,SOL,hold,
2025-11-13T18:54:33.789235,XRP,hold,
2025-11-13T18:54:33.789235,BTC,hold,
2025-11-13T18:54:33.789235,DOGE,hold,
2025-11-13T18:54:33.789235,BNB,hold,
2025-11-13T18:57:39.745658,ETH,hold,
2025-11-13T18:57:39.745658,SOL,hold,
2025-11-13T18:57:39.745658,XRP,hold,
2025-11-13T18:57:39.745658,BTC,hold,
2025-11-13T18:57:39.745658,DOGE,hold,
2025-11-13T18:57:39.745658,BNB,hold,
2025-11-13T19:00:46.422641,ETH,hold,
2025-11-13T19:00:46.422641,SOL,hold,
2025-11-13T19:00:46.422641,XRP,hold,
2025-11-13T19:00:46.422641,BTC,hold,
2025-11-13T19:00:46.422641,DOGE,hold,
2025-11-13T19:00:46.422641,BNB,hold,
2025-11-13T19:03:52.529170,ETH,hold,
2025-11-13T19:03:52.529170,SOL,hold,
2025-11-13T19:03:52.529170,XRP,hold,
2025-11-13T19:03:52.529170,BTC,hold,
2025-11-13T19:03:52.529170,DOGE,hold,
2025-11-13T19:03:52.529170,BNB,hold,
2025-11-13T19:06:58.649110,ETH,hold,
2025-11-13T19:06:58.649110,SOL,hold,
2025-11-13T19:06:58.649110,XRP,hold,
2025-11-13T19:06:58.649110,BTC,hold,
2025-11-13T19:06:58.649110,DOGE,hold,
2025-11-13T19:06:58.649110,BNB,hold,
2025-11-13T19:10:05.637942,ETH,hold,
2025-11-13T19:10:05.637942,SOL,hold,
2025-11-13T19:10:05.637942,XRP,hold,
2025-11-13T19:10:05.637942,BTC,hold,
2025-11-13T19:10:05.637942,DOGE,hold,
2025-11-13T19:10:05.637942,BNB,hold,
2025-11-13T19:13:11.594025,ETH,hold,
2025-11-13T19:13:11.594025,SOL,hold,
2025-11-13T19:13:11.594025,XRP,hold,
2025-11-13T19:13:11.594025,BTC,hold,
2025-11-13T19:13:11.594025,DOGE,hold,
2025-11-13T19:13:11.594025,BNB,hold,
2025-11-13T19:16:17.557362,ETH,hold,
2025-11-13T19:16:17.557362,SOL,hold,
2025-11-13T19:16:17.557362,XRP,hold,
2025-11-13T19:16:17.557362,BTC,hold,
2025-11-13T19:16:17.557362,DOGE,hold,
2025-11-13T19:16:17.557362,BNB,hold,
2025-11-13T19:19:23.925934,ETH,hold,
2025-11-13T19:19:23.925934,SOL,hold,
2025-11-13T19:19:23.925934,XRP,hold,
2025-11-13T19:19:23.925934,BTC,hold,
2025-11-13T19:19:23.925934,DOGE,hold,
2025-11-13T19:19:23.925934,BNB,hold,
2025-11-13T19:22:30.226937,ETH,hold,
2025-11-13T19:22:30.226937,SOL,hold,
2025-11-13T19:22:30.226937,XRP,hold,
2025-11-13T19:22:30.226937,BTC,hold,
2025-11-13T19:22:30.226937,DOGE,hold,
2025-11-13T19:22:30.226937,BNB,hold,
2025-11-13T19:25:36.105958,ETH,hold,
2025-11-13T19:25:36.105958,SOL,hold,
2025-11-13T19:25:36.105958,XRP,hold,
2025-11-13T19:25:36.105958,BTC,hold,
2025-11-13T19:25:36.105958,DOGE,hold,
2025-11-13T19:25:36.105958,BNB,hold,
2025-11-13T19:28:42.006243,ETH,hold,
2025-11-13T19:28:42.006243,SOL,hold,
2025-11-13T19:28:42.006243,XRP,hold,
2025-11-13T19:28:42.006243,BTC,hold,
2025-11-13T19:28:42.006243,DOGE,hold,
2025-11-13T19:28:42.006243,BNB,hold,
2025-11-13T19:31:47.862116,ETH,hold,
2025-11-13T19:31:47.862116,SOL,hold,
2025-11-13T19:31:47.862116,XRP,hold,
2025-11-13T19:31:47.862116,BTC,hold,
2025-11-13T19:31:47.862116,DOGE,hold,
2025-11-13T19:31:47.862116,BNB,hold,
2025-11-13T19:34:53.923360,ETH,hold,
2025-11-13T19:34:53.923360,SOL,hold,
2025-11-13T19:34:53.923360,XRP,hold,
2025-11-13T19:34:53.923360,BTC,hold,
2025-11-13T19:34:53.923360,DOGE,hold,
2025-11-13T19:34:53.923360,BNB,hold,
2025-11-13T19:38:00.053688,ETH,hold,
2025-11-13T19:38:00.053688,SOL,hold,
2025-11-13T19:38:00.053688,XRP,hold,
2025-11-13T19:38:00.053688,BTC,hold,
2025-11-13T19:38:00.053688,DOGE,hold,
2025-11-13T19:38:00.053688,BNB,hold,
2025-11-13T19:41:07.027515,ETH,hold,
2025-11-13T19:41:07.027515,SOL,hold,
2025-11-13T19:41:07.027515,XRP,hold,
2025-11-13T19:41:07.027515,BTC,hold,
2025-11-13T19:41:07.027515,DOGE,hold,
2025-11-13T19:41:07.027515,BNB,hold,
2025-11-13T19:44:13.190457,ETH,hold,
2025-11-13T19:44:13.190457,SOL,hold,
2025-11-13T19:44:13.190457,XRP,hold,
2025-11-13T19:44:13.190457,BTC,hold,
2025-11-13T19:44:13.190457,DOGE,hold,
2025-11-13T19:44:13.190457,BNB,hold,
2025-11-13T19:47:19.152517,ETH,hold,
2025-11-13T19:47:19.152517,SOL,hold,
2025-11-13T19:47:19.152517,XRP,hold,
2025-11-13T19:47:19.152517,BTC,hold,
2025-11-13T19:47:19.152517,DOGE,hold,
2025-11-13T19:47:19.152517,BNB,hold,
2025-11-13T19:50:25.009956,ETH,hold,
2025-11-13T19:50:25.009956,SOL,hold,
2025-11-13T19:50:25.009956,XRP,hold,
2025-11-13T19:50:25.009956,BTC,hold,
2025-11-13T19:50:25.009956,DOGE,hold,
2025-11-13T19:50:25.009956,BNB,hold,
2025-11-13T19:53:32.104038,ETH,close,
2025-11-13T19:53:32.104038,SOL,hold,
2025-11-13T19:53:32.104038,XRP,hold,
2025-11-13T19:53:32.104038,BTC,hold,
2025-11-13T19:53:32.104038,DOGE,hold,
2025-11-13T19:53:32.104038,BNB,hold,
2025-11-13T19:56:38.573686,ETH,hold,
2025-11-13T19:56:38.573686,SOL,hold,
2025-11-13T19:56:38.573686,XRP,hold,
2025-11-13T19:56:38.573686,BTC,hold,
2025-11-13T19:56:38.573686,DOGE,hold,
2025-11-13T19:56:38.573686,BNB,hold,
2025-11-13T19:59:45.049609,ETH,entry,
2025-11-13T19:59:45.049609,SOL,hold,
2025-11-13T19:59:45.049609,XRP,hold,
2025-11-13T19:59:45.049609,BTC,hold,
2025-11-13T19:59:45.049609,DOGE,hold,
2025-11-13T19:59:45.049609,BNB,hold,
2025-11-13T20:02:51.113618,ETH,hold,
2025-11-13T20:02:51.113618,SOL,hold,
2025-11-13T20:02:51.113618,XRP,hold,
2025-11-13T20:02:51.113618,BTC,hold,
2025-11-13T20:02:51.113618,DOGE,hold,
2025-11-13T20:02:51.113618,BNB,hold,
2025-11-13T20:05:56.942137,ETH,hold,
2025-11-13T20:05:56.942137,SOL,hold,
2025-11-13T20:05:56.942137,XRP,hold,
2025-11-13T20:05:56.942137,BTC,hold,
2025-11-13T20:05:56.942137,DOGE,hold,
2025-11-13T20:05:56.942137,BNB,hold,
2025-11-13T20:09:03.076210,ETH,hold,
2025-11-13T20:09:03.076210,SOL,hold,
2025-11-13T20:09:03.076210,XRP,hold,
2025-11-13T20:09:03.076210,BTC,hold,
2025-11-13T20:09:03.076210,DOGE,hold,
2025-11-13T20:09:03.076210,BNB,hold,
2025-11-13T20:12:09.611969,ETH,hold,
2025-11-13T20:12:09.611969,SOL,hold,
2025-11-13T20:12:09.611969,XRP,hold,
2025-11-13T20:12:09.611969,BTC,hold,
2025-11-13T20:12:09.611969,DOGE,hold,
2025-11-13T20:12:09.611969,BNB,hold,
2025-11-13T20:15:15.679055,ETH,hold,
2025-11-13T20:15:15.679055,SOL,hold,
2025-11-13T20:15:15.679055,XRP,hold,
2025-11-13T20:15:15.679055,BTC,hold,
2025-11-13T20:15:15.679055,DOGE,hold,
2025-11-13T20:15:15.679055,BNB,hold,
2025-11-13T20:18:21.951629,ETH,hold,
2025-11-13T20:18:21.951629,SOL,hold,
2025-11-13T20:18:21.951629,XRP,hold,
2025-11-13T20:18:21.951629,BTC,hold,
2025-11-13T20:18:21.951629,DOGE,hold,
2025-11-13T20:18:21.951629,BNB,hold,
2025-11-13T20:21:27.896289,ETH,hold,
2025-11-13T20:21:27.896289,SOL,hold,
2025-11-13T20:21:27.896289,XRP,hold,
2025-11-13T20:21:27.896289,BTC,hold,
2025-11-13T20:21:27.896289,DOGE,hold,
2025-11-13T20:21:27.896289,BNB,hold,
2025-11-13T20:24:34.386564,ETH,hold,
2025-11-13T20:24:34.386564,SOL,hold,
2025-11-13T20:24:34.386564,XRP,hold,
2025-11-13T20:24:34.386564,BTC,hold,
2025-11-13T20:24:34.386564,DOGE,hold,
2025-11-13T20:24:34.386564,BNB,hold,
2025-11-13T20:27:40.549265,ETH,hold,
2025-11-13T20:27:40.549265,SOL,hold,
2025-11-13T20:27:40.549265,XRP,hold,
2025-11-13T20:27:40.549265,BTC,hold,
2025-11-13T20:27:40.549265,DOGE,hold,
2025-11-13T20:27:40.549265,BNB,hold,
2025-11-13T20:30:47.026723,ETH,hold,
2025-11-13T20:30:47.026723,SOL,hold,
2025-11-13T20:30:47.026723,XRP,hold,
2025-11-13T20:30:47.026723,BTC,hold,
2025-11-13T20:30:47.026723,DOGE,hold,
2025-11-13T20:30:47.026723,BNB,hold,
2025-11-13T20:33:52.987271,ETH,hold,
2025-11-13T20:33:52.987271,SOL,hold,
2025-11-13T20:33:52.987271,XRP,hold,
2025-11-13T20:33:52.987271,BTC,hold,
2025-11-13T20:33:52.987271,DOGE,hold,
2025-11-13T20:33:52.987271,BNB,hold,
2025-11-13T20:36:59.410842,ETH,hold,
2025-11-13T20:36:59.410842,SOL,hold,
2025-11-13T20:36:59.410842,XRP,hold,
2025-11-13T20:36:59.410842,BTC,hold,
2025-11-13T20:36:59.410842,DOGE,hold,
2025-11-13T20:36:59.410842,BNB,hold,
2025-11-13T20:40:06.268136,ETH,hold,
2025-11-13T20:40:06.268136,SOL,hold,
2025-11-13T20:40:06.268136,XRP,hold,
2025-11-13T20:40:06.268136,BTC,hold,
2025-11-13T20:40:06.268136,DOGE,hold,
2025-11-13T20:40:06.268136,BNB,hold,
2025-11-13T20:43:12.256912,ETH,hold,
2025-11-13T20:43:12.256912,SOL,hold,
2025-11-13T20:43:12.256912,XRP,hold,
2025-11-13T20:43:12.256912,BTC,hold,
2025-11-13T20:43:12.256912,DOGE,hold,
2025-11-13T20:43:12.256912,BNB,hold,
2025-11-13T20:46:19.241749,ETH,hold,
2025-11-13T20:46:19.241749,SOL,hold,
2025-11-13T20:46:19.241749,XRP,hold,
2025-11-13T20:46:19.241749,BTC,hold,
2025-11-13T20:46:19.241749,DOGE,hold,
2025-11-13T20:46:19.241749,BNB,hold,
2025-11-13T20:49:25.609857,ETH,hold,
2025-11-13T20:49:25.609857,SOL,hold,
2025-11-13T20:49:25.609857,XRP,hold,
2025-11-13T20:49:25.609857,BTC,hold,
2025-11-13T20:49:25.609857,DOGE,hold,
2025-11-13T20:49:25.609857,BNB,hold,
2025-11-13T20:52:33.980644,ETH,close,
2025-11-13T20:52:33.980644,SOL,hold,
2025-11-13T20:52:33.980644,XRP,hold,
2025-11-13T20:52:33.980644,BTC,hold,
2025-11-13T20:52:33.980644,DOGE,hold,
2025-11-13T20:52:33.980644,BNB,hold,
2025-11-13T20:55:40.401815,ETH,entry,
2025-11-13T20:55:40.401815,SOL,hold,
2025-11-13T20:55:40.401815,XRP,hold,
2025-11-13T20:55:40.401815,BTC,hold,
2025-11-13T20:55:40.401815,DOGE,hold,
2025-11-13T20:55:40.401815,BNB,hold,
2025-11-13T20:58:47.080578,ETH,hold,
2025-11-13T20:58:47.080578,SOL,hold,
2025-11-13T20:58:47.080578,XRP,hold,
2025-11-13T20:58:47.080578,BTC,hold,
2025-11-13T20:58:47.080578,DOGE,hold,
2025-11-13T20:58:47.080578,BNB,hold,
2025-11-13T21:01:53.312414,ETH,hold,
2025-11-13T21:01:53.312414,SOL,hold,
2025-11-13T21:01:53.312414,XRP,hold,
2025-11-13T21:01:53.312414,BTC,hold,
2025-11-13T21:01:53.312414,DOGE,hold,
2025-11-13T21:01:53.312414,BNB,hold,
2025-11-13T21:04:59.557460,ETH,hold,
2025-11-13T21:04:59.557460,SOL,hold,
2025-11-13T21:04:59.557460,XRP,close,
2025-11-13T21:04:59.557460,BTC,hold,
2025-11-13T21:04:59.557460,DOGE,hold,
2025-11-13T21:04:59.557460,BNB,hold,
2025-11-13T21:08:06.430881,ETH,hold,
2025-11-13T21:08:06.430881,SOL,hold,
2025-11-13T21:08:06.430881,XRP,entry,
2025-11-13T21:08:06.430881,BTC,hold,
2025-11-13T21:08:06.430881,DOGE,hold,
2025-11-13T21:08:06.430881,BNB,hold,
2025-11-13T21:11:12.768227,ETH,hold,
2025-11-13T21:11:12.768227,SOL,hold,
2025-11-13T21:11:12.768227,XRP,hold,
2025-11-13T21:11:12.768227,BTC,hold,
2025-11-13T21:11:12.768227,DOGE,hold,
2025-11-13T21:11:12.768227,BNB,hold,
2025-11-13T21:14:19.136577,ETH,hold,
2025-11-13T21:14:19.136577,SOL,hold,
2025-11-13T21:14:19.136577,XRP,hold,
2025-11-13T21:14:19.136577,BTC,hold,
2025-11-13T21:14:19.136577,DOGE,hold,
2025-11-13T21:14:19.136577,BNB,hold,
2025-11-13T21:17:25.715694,ETH,hold,
2025-11-13T21:17:25.715694,SOL,hold,
2025-11-13T21:17:25.715694,XRP,hold,
2025-11-13T21:17:25.715694,BTC,hold,
2025-11-13T21:17:25.715694,DOGE,hold,
2025-11-13T21:17:25.715694,BNB,hold,
2025-11-13T21:20:31.914413,ETH,hold,
2025-11-13T21:20:31.914413,SOL,hold,
2025-11-13T21:20:31.914413,XRP,hold,
2025-11-13T21:20:31.914413,BTC,hold,
2025-11-13T21:20:31.914413,DOGE,hold,
2025-11-13T21:20:31.914413,BNB,hold,
2025-11-13T21:23:38.295786,ETH,hold,
2025-11-13T21:23:38.295786,SOL,hold,
2025-11-13T21:23:38.295786,XRP,hold,
2025-11-13T21:23:38.295786,BTC,hold,
2025-11-13T21:23:38.295786,DOGE,hold,
2025-11-13T21:23:38.295786,BNB,hold,
2025-11-13T21:26:44.782249,ETH,hold,
2025-11-13T21:26:44.782249,SOL,hold,
2025-11-13T21:26:44.782249,XRP,hold,
2025-11-13T21:26:44.782249,BTC,hold,
2025-11-13T21:26:44.782249,DOGE,hold,
2025-11-13T21:26:44.782249,BNB,hold,
2025-11-13T21:29:51.374398,ETH,hold,
2025-11-13T21:29:51.374398,SOL,hold,
2025-11-13T21:29:51.374398,XRP,hold,
2025-11-13T21:29:51.374398,BTC,hold,
2025-11-13T21:29:51.374398,DOGE,hold,
2025-11-13T21:29:51.374398,BNB,hold,
2025-11-13T21:32:57.656078,ETH,hold,
2025-11-13T21:32:57.656078,SOL,hold,
2025-11-13T21:32:57.656078,XRP,hold,
2025-11-13T21:32:57.656078,BTC,hold,
2025-11-13T21:32:57.656078,DOGE,hold,
2025-11-13T21:32:57.656078,BNB,hold,
2025-11-13T21:36:03.867661,ETH,hold,
2025-11-13T21:36:03.867661,SOL,hold,
2025-11-13T21:36:03.867661,XRP,hold,
2025-11-13T21:36:03.867661,BTC,hold,
2025-11-13T21:36:03.867661,DOGE,hold,
2025-11-13T21:36:03.867661,BNB,hold,
2025-11-13T21:39:10.188925,ETH,hold,
2025-11-13T21:39:10.188925,SOL,hold,
2025-11-13T21:39:10.188925,XRP,hold,
2025-11-13T21:39:10.188925,BTC,hold,
2025-11-13T21:39:10.188925,DOGE,hold,
2025-11-13T21:39:10.188925,BNB,hold,
2025-11-13T21:42:16.522536,ETH,hold,
2025-11-13T21:42:16.522536,SOL,hold,
2025-11-13T21:42:16.522536,XRP,hold,
2025-11-13T21:42:16.522536,BTC,hold,
2025-11-13T21:42:16.522536,DOGE,hold,
2025-11-13T21:42:16.522536,BNB,hold,
2025-11-13T21:45:23.031758,ETH,hold,
2025-11-13T21:45:23.031758,SOL,hold,
2025-11-13T21:45:23.031758,XRP,hold,
2025-11-13T21:45:23.031758,BTC,hold,
2025-11-13T21:45:23.031758,DOGE,hold,
2025-11-13T21:45:23.031758,BNB,hold,
2025-11-13T21:48:29.228400,ETH,hold,
2025-11-13T21:48:29.228400,SOL,hold,
2025-11-13T21:48:29.228400,XRP,hold,
2025-11-13T21:48:29.228400,BTC,hold,
2025-11-13T21:48:29.228400,DOGE,hold,
2025-11-13T21:48:29.228400,BNB,hold,
2025-11-13T21:51:35.397329,ETH,hold,
2025-11-13T21:51:35.397329,SOL,hold,
2025-11-13T21:51:35.397329,XRP,hold,
2025-11-13T21:51:35.397329,BTC,hold,
2025-11-13T21:51:35.397329,DOGE,hold,
